index	bet_type	win_umaban	return
11444	ワイド	['7', '17']	770
11444	ワイド	['15', '17']	620
11445	馬単	['7', '15']	2220
11446	三連複	['7', '15', '17']	2780
11447	三連単	['7', '15', '17']	12630
11448	単勝	['12']	1810
11449	複勝	['12']	380
11449	複勝	['3']	150
11449	複勝	['1']	400
11451	馬連	['3', '12']	3740
11452	ワイド	['3', '12']	1020
11452	ワイド	['1', '12']	5290
11452	ワイド	['1', '3']	910
11453	馬単	['12', '3']	8690
11454	三連複	['1', '3', '12']	18060
11455	三連単	['12', '3', '1']	125200
11456	単勝	['2']	220
11457	複勝	['2']	110
11457	複勝	['1']	110
11457	複勝	['8']	110
11459	馬連	['1', '2']	460
11460	ワイド	['1', '2']	150
11460	ワイド	['2', '8']	120
11460	ワイド	['1', '8']	170
11461	馬単	['2', '1']	790
11462	三連複	['1', '2', '8']	190
11463	三連単	['2', '1', '8']	1150
11464	単勝	['9']	430
11465	複勝	['9']	140
11465	複勝	['2']	120
11465	複勝	['13']	140
11467	馬連	['2', '9']	640
11468	ワイド	['2', '9']	270
11468	ワイド	['9', '13']	310
11468	ワイド	['2', '13']	280
11469	馬単	['9', '2']	1490
11470	三連複	['2', '9', '13']	760
11471	三連単	['9', '2', '13']	4770
11472	単勝	['14']	590
11473	複勝	['14']	240
11473	複勝	['3']	370
11473	複勝	['7']	1400
11475	馬連	['3', '14']	4050
11476	ワイド	['3', '14']	1340
11476	ワイド	['7', '14']	3830
11476	ワイド	['3', '7']	9170
11477	馬単	['14', '3']	7280
11478	三連複	['3', '7', '14']	48580
11479	三連単	['14', '3', '7']	175210
11480	単勝	['6']	250
11481	複勝	['6']	110
11481	複勝	['16']	140
11481	複勝	['8']	120
11483	馬連	['6', '16']	800
11484	ワイド	['6', '16']	310
11484	ワイド	['6', '8']	180
11484	ワイド	['8', '16']	280
11485	馬単	['6', '16']	1260
11486	三連複	['6', '8', '16']	760
11487	三連単	['6', '16', '8']	3730
11488	単勝	['13']	360
11489	複勝	['13']	170
11489	複勝	['12']	1020
11489	複勝	['11']	250
11491	馬連	['12', '13']	10100
11492	ワイド	['12', '13']	2630
11492	ワイド	['11', '13']	510
11492	ワイド	['11', '12']	4540
11493	馬単	['13', '12']	13180
11494	三連複	['11', '12', '13']	14440
11495	三連単	['13', '12', '11']	89360
11496	単勝	['3']	1360
11497	複勝	['3']	180
11497	複勝	['7']	120
11497	複勝	['12']	110
11499	馬連	['3', '7']	1950
11500	ワイド	['3', '7']	430
11500	ワイド	['3', '12']	410
11500	ワイド	['7', '12']	160
11501	馬単	['3', '7']	5600
11502	三連複	['3', '7', '12']	1020
11503	三連単	['3', '7', '12']	13730
11504	単勝	['8']	200
11505	複勝	['8']	110
11505	複勝	['3']	140
11505	複勝	['1']	160
11507	馬連	['3', '8']	520
11508	ワイド	['3', '8']	220
11508	ワイド	['1', '8']	310
11508	ワイド	['1', '3']	450
11509	馬単	['8', '3']	740
11510	三連複	['1', '3', '8']	1050
11511	三連単	['8', '3', '1']	3130
11512	単勝	['7']	490
11513	複勝	['7']	140
11513	複勝	['2']	140
11513	複勝	['8']	130
11515	馬連	['2', '7']	1250
11516	ワイド	['2', '7']	390
11516	ワイド	['7', '8']	250
11516	ワイド	['2', '8']	320
11517	馬単	['7', '2']	2590
11518	三連複	['2', '7', '8']	1020
11519	三連単	['7', '2', '8']	7850
11520	単勝	['12']	3420
11521	複勝	['12']	970
11521	複勝	['7']	1730
11521	複勝	['13']	270
11523	馬連	['7', '12']	88890
11524	ワイド	['7', '12']	23870
11524	ワイド	['12', '13']	3500
11524	ワイド	['7', '13']	5520
11525	馬単	['12', '7']	175230
11526	三連複	['7', '12', '13']	201830
11527	三連単	['12', '7', '13']	1723530
11528	単勝	['5']	230
11529	複勝	['5']	130
11529	複勝	['12']	190
11529	複勝	['14']	530
11531	馬連	['5', '12']	910
11532	ワイド	['5', '12']	420
11532	ワイド	['5', '14']	1590
11532	ワイド	['12', '14']	2490
11533	馬単	['5', '12']	1320
11534	三連複	['5', '12', '14']	8080
11535	三連単	['5', '12', '14']	24230
11536	単勝	['14']	190
11537	複勝	['14']	110
11537	複勝	['12']	270
11537	複勝	['5']	1140
11539	馬連	['12', '14']	1010
11540	ワイド	['12', '14']	450
11540	ワイド	['5', '14']	1690
11540	ワイド	['5', '12']	6850
11541	馬単	['14', '12']	1370
11542	三連複	['5', '12', '14']	13750
11543	三連単	['14', '12', '5']	34850
11544	単勝	['13']	580
11545	複勝	['13']	140
11545	複勝	['2']	110
11545	複勝	['6']	260
11547	馬連	['2', '13']	430
11548	ワイド	['2', '13']	210
11548	ワイド	['6', '13']	760
11548	ワイド	['2', '6']	430
11549	馬単	['13', '2']	1300
11550	三連複	['2', '6', '13']	1250
11551	三連単	['13', '2', '6']	8080
11552	単勝	['5']	1240
11553	複勝	['5']	170
11553	複勝	['3']	110
11553	複勝	['14']	210
11555	馬連	['3', '5']	450
11556	ワイド	['3', '5']	270
11556	ワイド	['5', '14']	1170
11556	ワイド	['3', '14']	330
11557	馬単	['5', '3']	2310
11558	三連複	['3', '5', '14']	1590
11559	三連単	['5', '3', '14']	15990
11560	単勝	['10']	160
11561	複勝	['10']	110
11561	複勝	['7']	130
11561	複勝	['9']	220
11563	馬連	['7', '10']	430
11564	ワイド	['7', '10']	230
11564	ワイド	['9', '10']	400
11564	ワイド	['7', '9']	590
11565	馬単	['10', '7']	620
11566	三連複	['7', '9', '10']	1120
11567	三連単	['10', '7', '9']	3620
11568	単勝	['12']	360
11569	複勝	['12']	160
11569	複勝	['4']	290
11569	複勝	['10']	330
11571	馬連	['4', '12']	1710
11572	ワイド	['4', '12']	630
11572	ワイド	['10', '12']	720
11572	ワイド	['4', '10']	1640
11573	馬単	['12', '4']	2680
11574	三連複	['4', '10', '12']	4880
11575	三連単	['12', '4', '10']	18150
11576	単勝	['11']	330
11577	複勝	['11']	150
11577	複勝	['7']	160
11577	複勝	['2']	580
11579	馬連	['7', '11']	710
11580	ワイド	['7', '11']	290
11580	ワイド	['2', '11']	1760
11580	ワイド	['2', '7']	1560
11581	馬単	['11', '7']	1300
11582	三連複	['2', '7', '11']	5850
11583	三連単	['11', '7', '2']	17240
11584	単勝	['5']	1560
11585	複勝	['5']	630
11585	複勝	['8']	1180
11585	複勝	['1']	550
11587	馬連	['5', '8']	19220
11588	ワイド	['5', '8']	4410
11588	ワイド	['1', '5']	1870
11588	ワイド	['1', '8']	2460
11589	馬単	['5', '8']	39120
11590	三連複	['1', '5', '8']	40320
11591	三連単	['5', '8', '1']	347320
11592	単勝	['6']	140
11593	複勝	['6']	100
11593	複勝	['4']	120
11594	馬連	['4', '6']	150
11595	ワイド	['4', '6']	110
11595	ワイド	['2', '6']	130
11595	ワイド	['2', '4']	180
11596	馬単	['6', '4']	230
11597	三連複	['2', '4', '6']	180
11598	三連単	['6', '4', '2']	390
11599	単勝	['8']	340
11600	複勝	['8']	190
11600	複勝	['12']	440
11600	複勝	['13']	7260
11602	馬連	['8', '12']	2910
11603	ワイド	['8', '12']	980
11603	ワイド	['8', '13']	26790
11603	ワイド	['12', '13']	39330
11604	馬単	['8', '12']	4420
11605	三連複	['8', '12', '13']	394770
11606	三連単	['8', '12', '13']	997960
11607	単勝	['9']	520
11608	複勝	['9']	220
11608	複勝	['1']	630
11608	複勝	['3']	850
11610	馬連	['1', '9']	8430
11611	ワイド	['1', '9']	2420
11611	ワイド	['3', '9']	2900
11611	ワイド	['1', '3']	5050
11612	馬単	['9', '1']	10450
11613	三連複	['1', '3', '9']	62720
11614	三連単	['9', '1', '3']	345670
11615	単勝	['7']	3110
11616	複勝	['7']	350
11616	複勝	['8']	110
11616	複勝	['6']	130
11618	馬連	['7', '8']	1820
11619	ワイド	['7', '8']	450
11619	ワイド	['6', '7']	550
11619	ワイド	['6', '8']	180
11620	馬単	['7', '8']	8280
11621	三連複	['6', '7', '8']	1040
11622	三連単	['7', '8', '6']	21520
11623	単勝	['5']	470
11624	複勝	['5']	180
11624	複勝	['2']	150
11625	馬連	['2', '5']	590
11626	ワイド	['2', '5']	210
11626	ワイド	['4', '5']	260
11626	ワイド	['2', '4']	200
11627	馬単	['5', '2']	1590
11628	三連複	['2', '4', '5']	530
11629	三連単	['5', '2', '4']	4870
11630	単勝	['13']	230
11631	複勝	['13']	110
11631	複勝	['5']	170
11631	複勝	['16']	230
11633	馬連	['5', '13']	950
11634	ワイド	['5', '13']	330
11634	ワイド	['13', '16']	380
11634	ワイド	['5', '16']	670
11635	馬単	['13', '5']	1610
11636	三連複	['5', '13', '16']	1560
11637	三連単	['13', '5', '16']	7760
11638	単勝	['6']	1690
11639	複勝	['6']	280
11639	複勝	['11']	140
11639	複勝	['14']	130
11641	馬連	['6', '11']	2360
11642	ワイド	['6', '11']	780
11642	ワイド	['6', '14']	840
11642	ワイド	['11', '14']	250
11643	馬単	['6', '11']	5930
11644	三連複	['6', '11', '14']	2630
11645	三連単	['6', '11', '14']	23890
11646	単勝	['12']	300
11647	複勝	['12']	150
11647	複勝	['11']	180
11647	複勝	['14']	1200
11649	馬連	['11', '12']	900
11650	ワイド	['11', '12']	370
11650	ワイド	['12', '14']	4440
11650	ワイド	['11', '14']	3050
11651	馬単	['12', '11']	1600
11652	三連複	['11', '12', '14']	19100
11653	三連単	['12', '11', '14']	62800
11654	単勝	['6']	4130
11655	複勝	['6']	1030
11655	複勝	['14']	230
11655	複勝	['1']	880
11657	馬連	['6', '14']	10790
11658	ワイド	['6', '14']	2740
11658	ワイド	['1', '6']	10750
11658	ワイド	['1', '14']	2510
11659	馬単	['6', '14']	26830
11660	三連複	['1', '6', '14']	60710
11661	三連単	['6', '14', '1']	516430
11662	単勝	['1']	740
11663	複勝	['1']	200
11663	複勝	['2']	160
11663	複勝	['6']	490
11665	馬連	['1', '2']	1000
11666	ワイド	['1', '2']	430
11666	ワイド	['1', '6']	3440
11666	ワイド	['2', '6']	1700
11667	馬単	['1', '2']	2240
11668	三連複	['1', '2', '6']	10480
11669	三連単	['1', '2', '6']	45150
11670	単勝	['1']	360
11671	複勝	['1']	160
11671	複勝	['9']	210
11671	複勝	['13']	530
11673	馬連	['1', '9']	1070
11674	ワイド	['1', '9']	560
11674	ワイド	['1', '13']	1750
11674	ワイド	['9', '13']	2290
11675	馬単	['1', '9']	2260
11676	三連複	['1', '9', '13']	10440
11677	三連単	['1', '9', '13']	33810
11678	単勝	['2']	170
11679	複勝	['2']	110
11679	複勝	['11']	200
11679	複勝	['5']	1020
11681	馬連	['2', '11']	730
11682	ワイド	['2', '11']	330
11682	ワイド	['2', '5']	1190
11682	ワイド	['5', '11']	3640
11683	馬単	['2', '11']	1000
11684	三連複	['2', '5', '11']	7110
11685	三連単	['2', '11', '5']	18930
11686	単勝	['5']	8800
11687	複勝	['5']	3280
11687	複勝	['2']	930
11687	複勝	['1']	720
11689	馬連	['2', '5']	49510
11690	ワイド	['2', '5']	14120
11690	ワイド	['1', '5']	18090
11690	ワイド	['1', '2']	2360
11691	馬単	['5', '2']	149950
11692	三連複	['1', '2', '5']	266810
11693	三連単	['5', '2', '1']	2295320
11694	単勝	['8']	860
11695	複勝	['8']	230
11695	複勝	['12']	180
11695	複勝	['14']	730
11697	馬連	['8', '12']	1120
11698	ワイド	['8', '12']	470
11698	ワイド	['8', '14']	2350
11698	ワイド	['12', '14']	1490
11699	馬単	['8', '12']	2630
11700	三連複	['8', '12', '14']	8390
11701	三連単	['8', '12', '14']	46090
11702	単勝	['1']	190
11703	複勝	['1']	110
11703	複勝	['12']	200
11703	複勝	['6']	880
11705	馬連	['1', '12']	810
11706	ワイド	['1', '12']	380
11706	ワイド	['1', '6']	1800
11706	ワイド	['6', '12']	4770
11707	馬単	['1', '12']	1230
11708	三連複	['1', '6', '12']	12000
11709	三連単	['1', '12', '6']	29440
11710	単勝	['10']	850
11711	複勝	['10']	260
11711	複勝	['7']	270
11711	複勝	['13']	160
11713	馬連	['7', '10']	5370
11714	ワイド	['7', '10']	1610
11714	ワイド	['10', '13']	500
11714	ワイド	['7', '13']	660
11715	馬単	['10', '7']	10090
11716	三連複	['7', '10', '13']	5390
11717	三連単	['10', '7', '13']	42900
11718	単勝	['16']	640
11719	複勝	['16']	220
11719	複勝	['11']	170
11719	複勝	['14']	120
11721	馬連	['11', '16']	1890
11722	ワイド	['11', '16']	630
11722	ワイド	['14', '16']	460
11722	ワイド	['11', '14']	320
11723	馬単	['16', '11']	3920
11724	三連複	['11', '14', '16']	1370
11725	三連単	['16', '11', '14']	10650
11726	単勝	['10']	440
11727	複勝	['10']	370
11727	複勝	['12']	420
11727	複勝	['13']	1300
11729	馬連	['10', '12']	900
11730	ワイド	['10', '12']	290
11730	ワイド	['10', '13']	1160
11730	ワイド	['12', '13']	1130
11731	馬単	['10', '12']	2020
11732	三連複	['10', '12', '13']	4960
11733	三連単	['10', '12', '13']	24770
11734	単勝	['6']	360
11735	複勝	['6']	140
11735	複勝	['9']	130
11735	複勝	['12']	130
11737	馬連	['6', '9']	580
11738	ワイド	['6', '9']	200
11738	ワイド	['6', '12']	270
11738	ワイド	['9', '12']	220
11739	馬単	['6', '9']	1230
11740	三連複	['6', '9', '12']	500
11741	三連単	['6', '9', '12']	3890
11742	単勝	['8']	1160
11743	複勝	['8']	950
11743	複勝	['3']	1480
11743	複勝	['7']	2260
11744	馬連	['3', '8']	10720
11745	ワイド	['3', '8']	1980
11745	ワイド	['7', '8']	2790
11745	ワイド	['3', '7']	4470
11746	馬単	['8', '3']	18780
11747	三連複	['3', '7', '8']	47780
11748	三連単	['8', '3', '7']	320340
11749	単勝	['5']	220
11750	複勝	['5']	110
11750	複勝	['1']	110
11750	複勝	['2']	110
11751	馬連	['1', '5']	450
11752	ワイド	['1', '5']	170
11752	ワイド	['2', '5']	150
11752	ワイド	['1', '2']	170
11753	馬単	['5', '1']	740
11754	三連複	['1', '2', '5']	300
11755	三連単	['5', '1', '2']	1470
11756	単勝	['2']	390
11757	複勝	['2']	170
11757	複勝	['6']	260
11757	複勝	['8']	800
11759	馬連	['2', '6']	1520
11760	ワイド	['2', '6']	680
11760	ワイド	['2', '8']	1660
11760	ワイド	['6', '8']	3850
11761	馬単	['2', '6']	2520
11762	三連複	['2', '6', '8']	12550
11763	三連単	['2', '6', '8']	42910
11764	単勝	['3']	310
11765	複勝	['3']	160
11765	複勝	['5']	1180
11765	複勝	['7']	310
11767	馬連	['3', '5']	10510
11768	ワイド	['3', '5']	3020
11768	ワイド	['3', '7']	620
11768	ワイド	['5', '7']	4480
11769	馬単	['3', '5']	15290
11770	三連複	['3', '5', '7']	23330
11771	三連単	['3', '5', '7']	120710
11772	単勝	['7']	840
11773	複勝	['7']	190
11773	複勝	['3']	110
11773	複勝	['8']	360
11775	馬連	['3', '7']	680
11776	ワイド	['3', '7']	330
11776	ワイド	['7', '8']	1930
11776	ワイド	['3', '8']	740
11777	馬単	['7', '3']	2140
11778	三連複	['3', '7', '8']	4170
11779	三連単	['7', '3', '8']	32510
11780	単勝	['1']	380
11781	複勝	['1']	160
11781	複勝	['4']	280
11781	複勝	['5']	130
11783	馬連	['1', '4']	2750
11784	ワイド	['1', '4']	770
11784	ワイド	['1', '5']	320
11784	ワイド	['4', '5']	700
11785	馬単	['1', '4']	3880
11786	三連複	['1', '4', '5']	2560
11787	三連単	['1', '4', '5']	14360
11788	単勝	['2']	460
11789	複勝	['2']	180
11789	複勝	['14']	830
11789	複勝	['16']	180
11791	馬連	['2', '14']	8930
11792	ワイド	['2', '14']	2340
11792	ワイド	['2', '16']	370
11792	ワイド	['14', '16']	1930
11793	馬単	['2', '14']	14150
11794	三連複	['2', '14', '16']	8420
11795	三連単	['2', '14', '16']	63330
11796	単勝	['6']	510
11797	複勝	['6']	170
11797	複勝	['5']	180
11797	複勝	['11']	190
11799	馬連	['5', '6']	1250
11800	ワイド	['5', '6']	520
11800	ワイド	['6', '11']	600
11800	ワイド	['5', '11']	770
11801	馬単	['6', '5']	2670
11802	三連複	['5', '6', '11']	2650
11803	三連単	['6', '5', '11']	19310
11804	単勝	['9']	2390
11805	複勝	['9']	600
11805	複勝	['16']	190
11805	複勝	['3']	190
11807	馬連	['9', '16']	8360
11808	ワイド	['9', '16']	1910
11808	ワイド	['3', '9']	1310
11808	ワイド	['3', '16']	620
11809	馬単	['9', '16']	17450
11810	三連複	['3', '9', '16']	9050
11811	三連単	['9', '16', '3']	94840
11812	単勝	['7']	340
11813	複勝	['7']	160
11813	複勝	['1']	110
11814	馬連	['1', '7']	260
11815	ワイド	['1', '7']	120
11815	ワイド	['4', '7']	160
11815	ワイド	['1', '4']	110
11816	馬単	['7', '1']	640
11817	三連複	['1', '4', '7']	190
11818	三連単	['7', '1', '4']	1390
11819	単勝	['12']	950
11820	複勝	['12']	350
11820	複勝	['4']	500
11820	複勝	['13']	1860
11822	馬連	['4', '12']	8390
11823	ワイド	['4', '12']	2490
11823	ワイド	['12', '13']	6810
11823	ワイド	['4', '13']	12760
11824	馬単	['12', '4']	15590
11825	三連複	['4', '12', '13']	134060
11826	三連単	['12', '4', '13']	628580
11827	単勝	['7']	380
11828	複勝	['7']	120
11828	複勝	['8']	110
11828	複勝	['2']	110
11829	馬連	['7', '8']	540
11830	ワイド	['7', '8']	200
11830	ワイド	['2', '7']	180
11830	ワイド	['2', '8']	170
11831	馬単	['7', '8']	1110
11832	三連複	['2', '7', '8']	360
11833	三連単	['7', '8', '2']	2220
11834	単勝	['5']	700
11835	複勝	['5']	210
11835	複勝	['8']	240
11835	複勝	['7']	200
11837	馬連	['5', '8']	2790
11838	ワイド	['5', '8']	1010
11838	ワイド	['5', '7']	620
11838	ワイド	['7', '8']	630
11839	馬単	['5', '8']	5340
11840	三連複	['5', '7', '8']	4450
11841	三連単	['5', '8', '7']	27700
11842	単勝	['6']	140
11843	複勝	['6']	110
11843	複勝	['9']	310
11843	複勝	['2']	430
11845	馬連	['6', '9']	1330
11846	ワイド	['6', '9']	570
11846	ワイド	['2', '6']	660
11846	ワイド	['2', '9']	4190
11847	馬単	['6', '9']	1600
11848	三連複	['2', '6', '9']	6180
11849	三連単	['6', '9', '2']	16800
11850	単勝	['5']	1550
11851	複勝	['5']	390
11851	複勝	['6']	740
11851	複勝	['8']	110
11853	馬連	['5', '6']	19760
11854	ワイド	['5', '6']	4350
11854	ワイド	['5', '8']	710
11854	ワイド	['6', '8']	1460
11855	馬単	['5', '6']	36390
11856	三連複	['5', '6', '8']	11510
11857	三連単	['5', '6', '8']	116440
11858	単勝	['10']	350
11859	複勝	['10']	160
11859	複勝	['2']	160
11859	複勝	['8']	230
11861	馬連	['2', '10']	1270
11862	ワイド	['2', '10']	550
11862	ワイド	['8', '10']	900
11862	ワイド	['2', '8']	760
11863	馬単	['10', '2']	2350
11864	三連複	['2', '8', '10']	3830
11865	三連単	['10', '2', '8']	16580
11866	単勝	['4']	1130
11867	複勝	['4']	360
11867	複勝	['3']	2500
11867	複勝	['18']	1350
11869	馬連	['3', '4']	22080
11870	ワイド	['3', '4']	4930
11870	ワイド	['4', '18']	7080
11870	ワイド	['3', '18']	25410
11871	馬単	['4', '3']	36330
11872	三連複	['3', '4', '18']	412790
11873	三連単	['4', '3', '18']	2072320
11874	単勝	['2']	3970
11875	複勝	['2']	1280
11875	複勝	['4']	420
11875	複勝	['10']	520
11877	馬連	['2', '4']	18930
11878	ワイド	['2', '4']	5400
11878	ワイド	['2', '10']	9770
11878	ワイド	['4', '10']	3010
11879	馬単	['2', '4']	43750
11880	三連複	['2', '4', '10']	115090
11881	三連単	['2', '4', '10']	673050
11882	単勝	['1']	7430
11883	複勝	['1']	1000
11883	複勝	['6']	330
11883	複勝	['7']	300
11885	馬連	['1', '6']	22390
11886	ワイド	['1', '6']	4280
11886	ワイド	['1', '7']	4140
11886	ワイド	['6', '7']	1240
11887	馬単	['1', '6']	63630
11888	三連複	['1', '6', '7']	40950
11889	三連単	['1', '6', '7']	552450
11890	単勝	['3']	710
11891	複勝	['3']	180
11891	複勝	['4']	230
11891	複勝	['8']	130
11893	馬連	['3', '4']	3120
11894	ワイド	['3', '4']	840
11894	ワイド	['3', '8']	430
11894	ワイド	['4', '8']	510
11895	馬単	['3', '4']	6960
11896	三連複	['3', '4', '8']	2660
11897	三連単	['3', '4', '8']	23690
11898	単勝	['11']	140
11899	複勝	['11']	110
11899	複勝	['3']	410
11899	複勝	['2']	990
11901	馬連	['3', '11']	1420
11902	ワイド	['3', '11']	730
11902	ワイド	['2', '11']	1500
11902	ワイド	['2', '3']	7560
11903	馬単	['11', '3']	1720
11904	三連複	['2', '3', '11']	15080
11905	三連単	['11', '3', '2']	35320
11906	単勝	['5']	2420
11907	複勝	['5']	600
11907	複勝	['1']	150
11907	複勝	['3']	1180
11909	馬連	['1', '5']	2650
11910	ワイド	['1', '5']	1130
11910	ワイド	['3', '5']	15480
