	race_id	0	1	2	3
3	202402010202	三連単	12 → 3 → 9	37010	117
0	202507010908	単勝	8	150	1
1	202507010908	複勝	8 5 2	110 130 200	1 2 4
2	202507010908	枠連	4 - 6	270	1
3	202507010908	馬連	5 - 8	300	1
0	202507010908	ワイド	5 - 8 2 - 8 2 - 5	150 320 610	1 3 9
1	202507010908	馬単	8 → 5	430	1
2	202507010908	三連複	2 - 5 - 8	980	2
3	202507010908	三連単	8 → 5 → 2	2180	2
0	202408040308	単勝	9	200	1
1	202408040308	複勝	9 8 7	110 140 370	1 2 7
2	202408040308	枠連	7 - 8	270	1
3	202408040308	馬連	8 - 9	320	1
0	202408040308	ワイド	8 - 9 7 - 9 7 - 8	200 630 890	1 9 15
1	202408040308	馬単	9 → 8	530	1
2	202408040308	三連複	7 - 8 - 9	1330	5
3	202408040308	三連単	9 → 8 → 7	3600	8
0	202404010601	単勝	16	1130	6
1	202404010601	複勝	16 5 1	270 190 120	5 4 1
2	202404010601	枠連	3 - 8	2980	12
3	202404010601	馬連	5 - 16	4160	15
0	202404010601	ワイド	5 - 16 1 - 16 1 - 5	1,110 650 430	14 7 3
1	202404010601	馬単	16 → 5	8420	30
2	202404010601	三連複	1 - 5 - 16	3560	11
3	202404010601	三連単	16 → 5 → 1	33360	110
0	202408030604	単勝	7	300	1
1	202408030604	複勝	7 11 12	160 310 790	1 6 9
2	202408030604	枠連	4 - 6	990	5
3	202408030604	馬連	7 - 11	1370	5
0	202408030604	ワイド	7 - 11 7 - 12 11 - 12	520 1,350 3,640	4 14 27
1	202408030604	馬単	7 → 11	2300	8
2	202408030604	三連複	7 - 11 - 12	12510	34
3	202408030604	三連単	7 → 11 → 12	42610	134
0	202506010412	単勝	9	270	1
1	202506010412	複勝	9 5 3	130 170 180	1 3 4
2	202506010412	枠連	3 - 5	680	1
3	202506010412	馬連	5 - 9	850	2
0	202506010412	ワイド	5 - 9 3 - 9 3 - 5	400 310 600	4 1 5
1	202506010412	馬単	9 → 5	1520	3
2	202506010412	三連複	3 - 5 - 9	1470	1
3	202506010412	三連単	9 → 5 → 3	4870	1
0	202403030210	単勝	4	520	3
1	202403030210	複勝	4 7 9	200 490 730	2 7 9
2	202403030210	枠連	3 - 4	1260	5
3	202403030210	馬連	4 - 7	4800	18
0	202403030210	ワイド	4 - 7 4 - 9 7 - 9	1,300 2,610 5,280	16 29 47
1	202403030210	馬単	4 → 7	7540	30
2	202403030210	三連複	4 - 7 - 9	42210	110
3	202403030210	三連単	4 → 7 → 9	142620	420
0	202406020805	単勝	12	290	1
1	202406020805	複勝	12 5 3	140 750 200	1 9 4
2	202406020805	枠連	3 - 6	3490	11
3	202406020805	馬連	5 - 12	6670	19
0	202406020805	ワイド	5 - 12 3 - 12 3 - 5	2,270 540 3,760	25 5 32
1	202406020805	馬単	12 → 5	8870	26
2	202406020805	三連複	3 - 5 - 12	12120	38
3	202406020805	三連単	12 → 5 → 3	67960	201
0	202406020811	単勝	4	290	1
1	202406020811	複勝	4 7 2	150 530 260	1 9 6
2	202406020811	枠連	4 - 7	2340	10
3	202406020811	馬連	4 - 7	4920	23
0	202406020811	ワイド	4 - 7 2 - 4 2 - 7	1,630 500 1,620	26 3 25
1	202406020811	馬単	4 → 7	7340	41
2	202406020811	三連複	2 - 4 - 7	9100	40
3	202406020811	三連単	4 → 7 → 2	53380	238
0	202403030204	単勝	1	130	1
1	202403030204	複勝	1 6 5	100 130 170	1 2 5
2	202403030204	馬連	1 - 6	390	2
0	202403030204	ワイド	1 - 6 1 - 5 5 - 6	150 280 680	1 4 10
1	202403030204	馬単	1 → 6	500	3
2	202403030204	三連複	1 - 5 - 6	690	4
3	202403030204	三連単	1 → 6 → 5	2470	9
0	202401020108	単勝	7	1230	6
1	202401020108	複勝	7 2 8	280 160 180	6 2 3
2	202401020108	枠連	2 - 6	750	3
3	202401020108	馬連	2 - 7	2930	13
0	202401020108	ワイド	2 - 7 7 - 8 2 - 8	890 1,060 520	12 18 6
1	202401020108	馬単	7 → 2	6480	30
2	202401020108	三連複	2 - 7 - 8	5640	23
3	202401020108	三連単	7 → 2 → 8	41240	154
0	202506010406	単勝	2	1230	6
1	202506010406	複勝	2 1 7	320 250 210	6 4 2
2	202506010406	枠連	1 - 1	3970	19
3	202506010406	馬連	1 - 2	4250	19
0	202506010406	ワイド	1 - 2 2 - 7 1 - 7	1,400 1,260 1,190	18 15 14
1	202506010406	馬単	2 → 1	8170	35
2	202506010406	三連複	1 - 2 - 7	9110	34
3	202506010406	三連単	2 → 1 → 7	54980	202
0	202408020403	単勝	1	420	3
1	202408020403	複勝	1 6 7	130 110 110	4 1 2
2	202408020403	馬連	1 - 6	720	2
0	202408020403	ワイド	1 - 6 1 - 7 6 - 7	230 220 130	5 4 1
1	202408020403	馬単	1 → 6	1740	11
2	202408020403	三連複	1 - 6 - 7	300	1
3	202408020403	三連単	1 → 6 → 7	3000	9
0	202408030610	単勝	9	860	3
1	202408030610	複勝	9 6 3	220 130 280	3 1 6
2	202408030610	枠連	6 - 7	950	3
3	202408030610	馬連	6 - 9	1020	2
0	202408030610	ワイド	6 - 9 3 - 9 3 - 6	440 1,200 530	2 15 6
1	202408030610	馬単	9 → 6	2810	11
2	202408030610	三連複	3 - 6 - 9	3580	12
3	202408030610	三連単	9 → 6 → 3	21910	77
0	202507010707	単勝	3	530	3
1	202507010707	複勝	3 6 1	140 110 120	4 1 2
2	202507010707	枠連	3 - 6	550	3
3	202507010707	馬連	3 - 6	580	3
0	202507010707	ワイド	3 - 6 1 - 3 1 - 6	210 380 200	3 5 1
1	202507010707	馬単	3 → 6	1440	5
2	202507010707	三連複	1 - 3 - 6	810	3
3	202507010707	三連単	3 → 6 → 1	4680	11
0	202409020702	単勝	13	410	2
1	202409020702	複勝	13 9 1	130 130 180	1 2 4
2	202409020702	枠連	5 - 7	560	2
3	202409020702	馬連	9 - 13	580	1
0	202409020702	ワイド	9 - 13 1 - 13 1 - 9	260 490 370	1 5 3
1	202409020702	馬単	13 → 9	1330	2
2	202409020702	三連複	1 - 9 - 13	1120	2
3	202409020702	三連単	13 → 9 → 1	5930	7
0	202406050306	単勝	12	390	2
1	202406050306	複勝	12 1 4	160 500 180	2 6 3
2	202406050306	枠連	1 - 8	5150	17
3	202406050306	馬連	1 - 12	5840	18
0	202406050306	ワイド	1 - 12 4 - 12 1 - 4	1,470 410 1,570	17 3 18
1	202406050306	馬単	12 → 1	7840	28
2	202406050306	三連複	1 - 4 - 12	6830	27
3	202406050306	三連単	12 → 1 → 4	44270	133
0	202407030903	単勝	2	700	5
1	202407030903	複勝	2 15 8	240 910 320	3 10 6
2	202407030903	枠連	2 - 8	3630	14
3	202407030903	馬連	2 - 15	9380	33
0	202407030903	ワイド	2 - 15 2 - 8 8 - 15	2,910 980 3,370	43 12 44
1	202407030903	馬単	2 → 15	17340	68
2	202407030903	三連複	2 - 8 - 15	22650	80
3	202407030903	三連単	2 → 15 → 8	129580	450
0	202410020107	単勝	4	1560	7
1	202410020107	複勝	4 3 6	500 210 260	7 3 6
2	202410020107	枠連	3 - 4	3490	13
3	202410020107	馬連	3 - 4	2830	16
0	202410020107	ワイド	3 - 4 4 - 6 3 - 6	1,190 2,290 730	18 23 8
1	202410020107	馬単	4 → 3	6840	31
2	202410020107	三連複	3 - 4 - 6	12310	40
3	202410020107	三連単	4 → 3 → 6	73750	229
0	202406040101	単勝	5	230	1
1	202406040101	複勝	5 1 8	110 140 110	2 4 1
2	202406040101	馬連	1 - 5	1400	5
0	202406040101	ワイド	1 - 5 5 - 8 1 - 8	290 160 260	5 1 3
1	202406040101	馬単	5 → 1	1880	7
2	202406040101	三連複	1 - 5 - 8	730	2
3	202406040101	三連単	5 → 1 → 8	5130	14
0	202406050312	単勝	8	340	1
1	202406050312	複勝	8 15 13	150 170 190	1 2 3
2	202406050312	枠連	4 - 8	700	2
3	202406050312	馬連	8 - 15	1070	1
0	202406050312	ワイド	8 - 15 8 - 13 13 - 15	430 610 700	1 5 9
1	202406050312	馬単	8 → 15	2210	1
2	202406050312	三連複	8 - 13 - 15	3450	5
3	202406050312	三連単	8 → 15 → 13	14380	11
0	202408070208	単勝	10	2320	8
1	202408070208	複勝	10 9 12	420 160 260	8 1 4
2	202408070208	枠連	5 - 5	3620	13
3	202408070208	馬連	9 - 10	3170	15
0	202408070208	ワイド	9 - 10 10 - 12 9 - 12	1,030 1,740 510	14 22 2
1	202408070208	馬単	10 → 9	8680	40
2	202408070208	三連複	9 - 10 - 12	5440	14
3	202408070208	三連単	10 → 9 → 12	58600	194
0	202405030808	単勝	9	830	2
1	202405030808	複勝	9 7 15	180 110 330	3 1 6
2	202405030808	枠連	4 - 5	360	1
3	202405030808	馬連	7 - 9	380	1
0	202405030808	ワイド	7 - 9 9 - 15 7 - 15	210 1,550 520	2 16 4
1	202405030808	馬単	9 → 7	1630	5
2	202405030808	三連複	7 - 9 - 15	2100	5
3	202405030808	三連単	9 → 7 → 15	18530	52
0	202408010305	単勝	4	350	2
1	202408010305	複勝	4 12 6	150 150 1,170	1 2 13
2	202408010305	枠連	2 - 6	560	1
3	202408010305	馬連	4 - 12	580	1
0	202408010305	ワイド	4 - 12 4 - 6 6 - 12	320 3,190 3,630	1 32 37
1	202408010305	馬単	4 → 12	1250	2
2	202408010305	三連複	4 - 6 - 12	12950	35
3	202408010305	三連単	4 → 12 → 6	43350	101
0	202408010311	単勝	5	490	3
1	202408010311	複勝	5 13 14	200 150 2,580	2 1 16
2	202408010311	枠連	3 - 7	830	3
3	202408010311	馬連	5 - 13	930	1
0	202408010311	ワイド	5 - 13 5 - 14 13 - 14	440 10,850 10,500	1 81 80
1	202408010311	馬単	5 → 13	2060	3
2	202408010311	三連複	5 - 13 - 14	50030	155
3	202408010311	三連単	5 → 13 → 14	216260	651
0	202404020107	単勝	4	540	3
1	202404020107	複勝	4 13 7	190 180 180	5 4 3
2	202404020107	枠連	3 - 7	1010	5
3	202404020107	馬連	4 - 13	1600	9
0	202404020107	ワイド	4 - 13 4 - 7 7 - 13	500 440 550	8 4 10
1	202404020107	馬単	4 → 13	3060	16
2	202404020107	三連複	4 - 7 - 13	1970	8
3	202404020107	三連単	4 → 13 → 7	11680	43
0	202402010404	単勝	11	600	4
1	202402010404	複勝	11 3 10	160 140 200	3 1 5
2	202402010404	枠連	3 - 7	780	3
3	202402010404	馬連	3 - 11	1030	3
0	202402010404	ワイド	3 - 11 10 - 11 3 - 10	370 580 560	3 9 8
1	202402010404	馬単	11 → 3	2210	6
2	202402010404	三連複	3 - 10 - 11	2440	8
3	202402010404	三連単	11 → 3 → 10	12840	42
0	202408060806	単勝	8	530	2
1	202408060806	複勝	8 11 10	170 380 130	2 8 1
2	202408060806	枠連	6 - 8	940	4
3	202408060806	馬連	8 - 11	3940	17
0	202408060806	ワイド	8 - 11 8 - 10 10 - 11	990 390 820	15 1 12
1	202408060806	馬単	8 → 11	6260	24
2	202408060806	三連複	8 - 10 - 11	3980	12
3	202408060806	三連単	8 → 11 → 10	29580	93
0	202405020206	単勝	15	230	1
1	202405020206	複勝	15 6 5	130 140 570	1 2 10
2	202405020206	枠連	3 - 8	320	1
3	202405020206	馬連	6 - 15	380	1
0	202405020206	ワイド	6 - 15 5 - 15 5 - 6	240 1,130 1,590	1 15 20
1	202405020206	馬単	15 → 6	710	1
2	202405020206	三連複	5 - 6 - 15	2970	7
3	202405020206	三連単	15 → 6 → 5	7290	12
0	202404040803	単勝	7	900	5
1	202404040803	複勝	7 1 4	190 110 180	5 1 4
2	202404040803	枠連	1 - 6	440	2
3	202404040803	馬連	1 - 7	700	3
0	202404040803	ワイド	1 - 7 4 - 7 1 - 4	300 750 320	2 13 4
1	202404040803	馬単	7 → 1	2040	9
2	202404040803	三連複	1 - 4 - 7	1490	5
3	202404040803	三連単	7 → 1 → 4	10930	32
0	202408060812	単勝	3	470	1
1	202408060812	複勝	3 1 2	190 250 740	1 4 11
2	202408060812	枠連	1 - 2	1220	3
3	202408060812	馬連	1 - 3	1670	2
0	202408060812	ワイド	1 - 3 2 - 3 1 - 2	700 2,410 2,820	1 30 32
1	202408060812	馬単	3 → 1	3110	2
2	202408060812	三連複	1 - 2 - 3	11490	33
3	202408060812	三連単	3 → 1 → 2	44370	109
0	202405020212	単勝	13	140	1
1	202405020212	複勝	13 12 8	110 140 160	1 2 3
2	202405020212	枠連	8 - 8	350	2
3	202405020212	馬連	12 - 13	350	1
0	202405020212	ワイド	12 - 13 8 - 13 8 - 12	170 270 540	1 3 7
1	202405020212	馬単	13 → 12	400	1
2	202405020212	三連複	8 - 12 - 13	830	2
3	202405020212	三連単	13 → 12 → 8	1720	2
0	202408050709	単勝	9	410	3
1	202408050709	複勝	9 15 4	190 910 160	3 11 1
2	202408050709	枠連	5 - 8	5300	17
3	202408050709	馬連	9 - 15	11740	34
0	202408050709	ワイド	9 - 15 4 - 9 4 - 15	3,350 410 2,830	38 2 34
1	202408050709	馬単	9 → 15	15520	54
2	202408050709	三連複	4 - 9 - 15	11770	41
3	202408050709	三連単	9 → 15 → 4	76780	241
0	202402010410	単勝	1	2540	8
1	202402010410	複勝	1 5 9	570 420 340	8 7 6
2	202402010410	枠連	1 - 5	18260	30
3	202402010410	馬連	1 - 5	15830	42
0	202402010410	ワイド	1 - 5 1 - 9 5 - 9	3,350 2,630 2,420	42 33 30
1	202402010410	馬単	1 → 5	33120	86
2	202402010410	三連複	1 - 5 - 9	35700	113
3	202402010410	三連単	1 → 5 → 9	214840	622
0	202410010601	単勝	3	660	4
1	202410010601	複勝	3 6 9	180 130 410	3 1 7
2	202410010601	枠連	3 - 6	860	3
3	202410010601	馬連	3 - 6	1000	4
0	202410010601	ワイド	3 - 6 3 - 9 6 - 9	360 1,290 1,040	4 17 11
1	202410010601	馬単	3 → 6	2500	10
2	202410010601	三連複	3 - 6 - 9	4870	17
3	202410010601	三連単	3 → 6 → 9	22740	79
0	202406040908	単勝	11	290	1
1	202406040908	複勝	11 12 5	140 140 230	2 1 6
2	202406040908	枠連	7 - 8	340	1
3	202406040908	馬連	11 - 12	680	1
0	202406040908	ワイド	11 - 12 5 - 11 5 - 12	320 420 690	1 5 11
1	202406040908	馬単	11 → 12	1100	1
2	202406040908	三連複	5 - 11 - 12	1650	4
3	202406040908	三連単	11 → 12 → 5	5610	5
0	202407040412	単勝	15	410	2
1	202407040412	複勝	15 16 11	200 940 720	2 10 8
2	202407040412	枠連	8 - 8	8760	20
3	202407040412	馬連	15 - 16	9300	24
0	202407040412	ワイド	15 - 16 11 - 15 11 - 16	2,540 2,260 9,340	24 21 58
1	202407040412	馬単	15 → 16	15200	42
2	202407040412	三連複	11 - 15 - 16	53250	113
3	202407040412	三連単	15 → 16 → 11	284370	556
0	202403030402	単勝	1	490	2
1	202403030402	複勝	1 11 15	210 220 1,350	2 3 9
2	202403030402	枠連	1 - 6	2010	8
3	202403030402	馬連	1 - 11	2010	7
0	202403030402	ワイド	1 - 11 1 - 15 11 - 15	660 3,550 6,610	7 28 45
1	202403030402	馬単	1 → 11	4300	13
2	202403030402	三連複	1 - 11 - 15	37950	88
3	202403030402	三連単	1 → 11 → 15	161140	344
0	202403020611	単勝	3	3710	9
1	202403020611	複勝	3 4 1	440 120 340	9 1 5
2	202403020611	枠連	2 - 2	2360	10
3	202403020611	馬連	3 - 4	2690	10
0	202403020611	ワイド	3 - 4 1 - 3 1 - 4	960 5,010 710	9 43 6
1	202403020611	馬単	3 → 4	8680	24
2	202403020611	三連複	1 - 3 - 4	10320	37
3	202403020611	三連単	3 → 4 → 1	127470	324
0	202408020205	単勝	4	480	2
1	202408020205	複勝	4 2 8	160 130 260	2 1 6
2	202408020205	枠連	2 - 4	430	1
3	202408020205	馬連	2 - 4	560	1
0	202408020205	ワイド	2 - 4 4 - 8 2 - 8	280 1,250 860	1 19 8
1	202408020205	馬単	4 → 2	1360	3
2	202408020205	三連複	2 - 4 - 8	3510	10
3	202408020205	三連単	4 → 2 → 8	13830	34
0	202408020211	単勝	4	330	2
1	202408020211	複勝	4 13 5	130 130 160	2 1 3
2	202408020211	枠連	2 - 7	440	1
3	202408020211	馬連	4 - 13	590	1
0	202408020211	ワイド	4 - 13 4 - 5 5 - 13	270 380 370	1 3 2
1	202408020211	馬単	4 → 13	1120	1
2	202408020211	三連複	4 - 5 - 13	1180	1
3	202408020211	三連単	4 → 13 → 5	5070	2
0	202403020605	単勝	10	400	2
1	202403020605	複勝	10 9 3	140 130 150	2 1 3
2	202403020605	枠連	7 - 7	460	1
3	202403020605	馬連	9 - 10	450	1
0	202403020605	ワイド	9 - 10 3 - 10 3 - 9	200 370 310	1 4 2
1	202403020605	馬単	10 → 9	1020	2
2	202403020605	三連複	3 - 9 - 10	700	1
3	202403020605	三連単	10 → 9 → 3	3740	4
0	202407040406	単勝	11	300	2
1	202407040406	複勝	11 10 1	160 330 1,520	2 5 11
2	202407040406	枠連	8 - 8	1560	5
3	202407040406	馬連	10 - 11	1520	7
0	202407040406	ワイド	10 - 11 1 - 11 1 - 10	570 3,480 8,440	8 26 39
1	202407040406	馬単	11 → 10	2500	11
2	202407040406	三連複	1 - 10 - 11	35600	59
3	202407040406	三連単	11 → 10 → 1	86610	197
0	202410030506	単勝	18	2210	6
1	202410030506	複勝	18 7 12	570 230 140	8 4 1
2	202410030506	枠連	4 - 8	5560	19
3	202410030506	馬連	7 - 18	8940	26
0	202410030506	ワイド	7 - 18 12 - 18 7 - 12	1,990 1,000 540	23 9 4
1	202410030506	馬単	18 → 7	22150	62
2	202410030506	三連複	7 - 12 - 18	7130	22
3	202410030506	三連単	18 → 7 → 12	77180	227
0	202406040707	単勝	7	2250	8
1	202406040707	複勝	7 10 14	610 240 270	8 3 5
2	202406040707	枠連	4 - 5	1620	5
3	202406040707	馬連	7 - 10	5770	22
0	202406040707	ワイド	7 - 10 7 - 14 10 - 14	1,860 3,290 930	22 37 8
1	202406040707	馬単	7 → 10	13500	51
2	202406040707	三連複	7 - 10 - 14	27770	95
3	202406040707	三連単	7 → 10 → 14	198080	639
0	202405010306	単勝	3	160	1
1	202405010306	複勝	3 6 5	110 160 330	1 2 7
2	202405010306	枠連	3 - 5	390	2
3	202405010306	馬連	3 - 6	480	1
0	202405010306	ワイド	3 - 6 3 - 5 5 - 6	230 480 1,380	1 6 17
1	202405010306	馬単	3 → 6	640	1
2	202405010306	三連複	3 - 5 - 6	2420	10
3	202405010306	三連単	3 → 6 → 5	6380	19
0	202409020110	単勝	5	650	4
1	202409020110	複勝	5 6 8	160 110 160	5 1 3
2	202409020110	馬連	5 - 6	500	2
0	202409020110	ワイド	5 - 6 5 - 8 6 - 8	230 470 230	3 10 2
1	202409020110	馬単	5 → 6	1100	6
2	202409020110	三連複	5 - 6 - 8	890	4
3	202409020110	三連単	5 → 6 → 8	5070	22
0	202507010101	単勝	2	530	3
1	202507010101	複勝	2 10 4	140 140 110	3 2 1
2	202507010101	枠連	1 - 5	740	3
3	202507010101	馬連	2 - 10	660	2
0	202507010101	ワイド	2 - 10 2 - 4 4 - 10	260 310 300	2 4 3
1	202507010101	馬単	2 → 10	1640	6
2	202507010101	三連複	2 - 4 - 10	700	1
3	202507010101	三連単	2 → 10 → 4	5280	10
0	202408060609	単勝	14	260	1
1	202408060609	複勝	14 9 12	150 350 480	1 4 8
2	202408060609	枠連	5 - 7	430	2
3	202408060609	馬連	9 - 14	2300	6
0	202408060609	ワイド	9 - 14 12 - 14 9 - 12	840 950 3,550	7 8 32
1	202408060609	馬単	14 → 9	3540	9
2	202408060609	三連複	9 - 12 - 14	10960	30
3	202408060609	三連単	14 → 9 → 12	41750	121
0	202405010312	単勝	13	250	1
1	202405010312	複勝	13 3 12	120 120 160	1 2 3
2	202405010312	枠連	2 - 7	470	1
3	202405010312	馬連	3 - 13	460	1
0	202405010312	ワイド	3 - 13 12 - 13 3 - 12	220 290 490	1 2 6
1	202405010312	馬単	13 → 3	940	2
2	202405010312	三連複	3 - 12 - 13	1090	1
3	202405010312	三連単	13 → 3 → 12	4540	5
0	202409020104	単勝	3	130	1
1	202409020104	複勝	3 8 1	100 120 130	1 2 3
2	202409020104	馬連	3 - 8	320	1
0	202409020104	ワイド	3 - 8 1 - 3 1 - 8	150 180 450	1 2 7
1	202409020104	馬単	3 → 8	430	1
2	202409020104	三連複	1 - 3 - 8	650	2
3	202409020104	三連単	3 → 8 → 1	1530	1
0	202410030512	単勝	9	190	1
1	202410030512	複勝	9 7 2	110 190 210	1 3 5
2	202410030512	枠連	6 - 7	580	1
3	202410030512	馬連	7 - 9	740	2
0	202410030512	ワイド	7 - 9 2 - 9 2 - 7	330 450 800	2 4 9
1	202410030512	馬単	9 → 7	950	2
2	202410030512	三連複	2 - 7 - 9	2140	5
3	202410030512	三連単	9 → 7 → 2	5360	4
0	202410020701	単勝	4	460	2
1	202410020701	複勝	4 2 1	160 150 460	2 1 10
2	202410020701	枠連	1 - 2	710	2
3	202410020701	馬連	2 - 4	850	1
0	202410020701	ワイド	2 - 4 1 - 4 1 - 2	430 1,550 1,020	2 22 12
1	202410020701	馬単	4 → 2	1820	3
2	202410020701	三連複	1 - 2 - 4	5280	14
3	202410020701	三連単	4 → 2 → 1	22080	40
0	202404030102	単勝	10	270	2
1	202404030102	複勝	10 9 12	280 850 3,080	2 3 9
2	202404030102	枠連	5 - 6	1540	7
3	202404030102	馬連	9 - 10	2030	6
0	202404030102	ワイド	9 - 10 10 - 12 9 - 12	600 2,790 5,500	3 22 35
1	202404030102	馬単	10 → 9	3020	9
2	202404030102	三連複	9 - 10 - 12	40020	70
3	202404030102	三連単	10 → 9 → 12	116980	224
0	202404020311	単勝	7	380	2
1	202404020311	複勝	7 4 3	220 240 860	2 3 7
2	202404020311	馬連	4 - 7	940	4
0	202404020311	ワイド	4 - 7 3 - 7 3 - 4	320 1,780 920	3 18 11
1	202404020311	馬単	7 → 4	1880	7
2	202404020311	三連複	3 - 4 - 7	4990	16
3	202404020311	三連単	7 → 4 → 3	22560	65
0	202408010107	単勝	7	250	1
1	202408010107	複勝	7 10 11	130 220 270	1 4 5
2	202408010107	枠連	6 - 8	540	1
3	202408010107	馬連	7 - 10	1070	3
0	202408010107	ワイド	7 - 10 7 - 11 10 - 11	460 520 1,140	3 4 17
1	202408010107	馬単	7 → 10	1580	4
2	202408010107	三連複	7 - 10 - 11	2980	8
3	202408010107	三連単	7 → 10 → 11	9670	21
0	202403010507	単勝	9	150	1
1	202403010507	複勝	9 3 7	110 280 1,520	1 6 11
2	202403010507	枠連	2 - 5	880	4
3	202403010507	馬連	3 - 9	840	5
0	202403010507	ワイド	3 - 9 7 - 9 3 - 7	410 3,620 15,750	5 25 52
1	202403010507	馬単	9 → 3	1070	5
2	202403010507	三連複	3 - 7 - 9	22790	52
3	202403010507	三連単	9 → 3 → 7	43950	116
0	202404020305	単勝	1	10360	13
1	202404020305	複勝	1 14 5	1,760 550 130	11 7 1
2	202404020305	枠連	1 - 7	10270	20
3	202404020305	馬連	1 - 14	84620	73
0	202404020305	ワイド	1 - 14 1 - 5 5 - 14	16,820 3,770 1,140	71 33 11
1	202404020305	馬単	1 → 14	179090	149
2	202404020305	三連複	1 - 5 - 14	53740	122
3	202404020305	三連単	1 → 14 → 5	996270	1201
0	202409010212	単勝	6	3130	8
1	202409010212	複勝	6 7 9	750 1,380 210	8 12 2
2	202409010212	枠連	4 - 4	41920	34
3	202409010212	馬連	6 - 7	56120	68
0	202409010212	ワイド	6 - 7 6 - 9 7 - 9	11,680 1,770 3,110	67 18 31
1	202409010212	馬単	6 → 7	88130	122
2	202409010212	三連複	6 - 7 - 9	62590	132
3	202409010212	三連単	6 → 7 → 9	635810	1018
0	202402010606	単勝	4	370	3
1	202402010606	複勝	4 6 2	120 110 110	3 2 1
2	202402010606	枠連	4 - 6	640	3
3	202402010606	馬連	4 - 6	600	3
0	202402010606	ワイド	4 - 6 2 - 4 2 - 6	180 150 160	3 1 2
1	202402010606	馬単	4 → 6	1260	6
2	202402010606	三連複	2 - 4 - 6	300	1
3	202402010606	三連単	4 → 6 → 2	2220	7
0	202407030308	単勝	1	440	3
1	202407030308	複勝	1 2 3	150 140 110	3 2 1
2	202407030308	枠連	1 - 2	960	3
3	202407030308	馬連	1 - 2	940	3
0	202407030308	ワイド	1 - 2 1 - 3 2 - 3	360 300 270	3 2 1
1	202407030308	馬単	1 → 2	1860	6
2	202407030308	三連複	1 - 2 - 3	830	1
3	202407030308	三連単	1 → 2 → 3	4160	5
0	202410010403	単勝	11	760	4
1	202410010403	複勝	11 14 5	260 240 920	4 3 11
2	202410010403	枠連	7 - 8	1420	6
3	202410010403	馬連	11 - 14	2780	9
0	202410010403	ワイド	11 - 14 5 - 11 5 - 14	1,060 4,880 3,050	10 49 38
1	202410010403	馬単	11 → 14	6620	25
2	202410010403	三連複	5 - 11 - 14	34650	120
3	202410010403	三連単	11 → 14 → 5	192450	633
0	202402010612	単勝	8	270	2
1	202402010612	複勝	8 9 2	150 260 390	2 4 6
2	202402010612	枠連	8 - 8	1220	4
3	202402010612	馬連	8 - 9	1340	4
0	202402010612	ワイド	8 - 9 2 - 8 2 - 9	470 570 1,280	5 7 15
1	202402010612	馬単	8 → 9	1980	7
2	202402010612	三連複	2 - 8 - 9	4340	13
3	202402010612	三連単	8 → 9 → 2	15850	51
0	202405030203	単勝	14	250	1
1	202405030203	複勝	14 3 5	130 980 410	1 11 6
2	202405030203	枠連	2 - 7 3 - 7	2,560 510	14 4
3	202405030203	馬連	3 - 14 5 - 14	4,240 1,970	21 12
0	202405030203	ワイド	3 - 14 5 - 14 3 - 5	2,600 1,160 9,530	23 12 52
1	202405030203	馬単	14 → 3 14 → 5	4,920 2,610	27 13
2	202405030203	三連複	3 - 5 - 14	37190	79
3	202405030203	三連単	14 → 3 → 5 14 → 5 → 3	79,640 63,060	310 252
0	202409010206	単勝	4	160	1
1	202409010206	複勝	4 5 1	110 550 280	1 8 6
2	202409010206	枠連	4 - 5	2630	9
3	202409010206	馬連	4 - 5	2470	8
0	202409010206	ワイド	4 - 5 1 - 4 1 - 5	960 600 3,490	12 7 29
1	202409010206	馬単	4 → 5	2860	10
2	202409010206	三連複	1 - 4 - 5	8370	26
3	202409010206	三連単	4 → 5 → 1	28770	96
0	202408070803	単勝	6	440	1
1	202408070803	複勝	6 8 17	200 160 250	3 1 5
2	202408070803	枠連	3 - 4	1360	7
3	202408070803	馬連	6 - 8	1260	2
0	202408070803	ワイド	6 - 8 6 - 17 8 - 17	480 840 830	2 8 7
1	202408070803	馬単	6 → 8	2450	3
2	202408070803	三連複	6 - 8 - 17	4010	7
3	202408070803	三連単	6 → 8 → 17	17580	26
0	202404010211	単勝	15	3000	11
1	202404010211	複勝	15 13 4	760 180 260	13 1 4
2	202404010211	枠連	7 - 8	2670	13
3	202404010211	馬連	13 - 15	6590	29
0	202404010211	ワイド	13 - 15 4 - 15 4 - 13	2,450 3,030 790	33 41 5
1	202404010211	馬単	15 → 13	15540	65
2	202404010211	三連複	4 - 13 - 15	15010	50
3	202404010211	三連単	15 → 13 → 4	126810	459
0	202407040610	単勝	8	350	2
1	202407040610	複勝	8 3 10	130 110 220	2 1 6
2	202407040610	枠連	3 - 7	230	1
3	202407040610	馬連	3 - 8	340	1
0	202407040610	ワイド	3 - 8 8 - 10 3 - 10	170 560 460	1 10 7
1	202407040610	馬単	8 → 3	770	2
2	202407040610	三連複	3 - 8 - 10	1270	4
3	202407040610	三連単	8 → 3 → 10	5210	16
0	202407040604	単勝	5	440	3
1	202407040604	複勝	5 2 12	180 150 860	3 1 10
2	202407040604	枠連	1 - 3	910	5
3	202407040604	馬連	2 - 5	940	2
0	202407040604	ワイド	2 - 5 5 - 12 2 - 12	420 3,450 2,840	2 35 26
